Date,Username,Tweet
2018-11-13T20:33:26+00:00,IrishWomensCric,"Oh!!!! What a start to your Irish career. First ball from @Raacky2 almost ends in a stumping! Quick hands by @maryolo81. 

#BackingGreen #WT20"
2018-11-13T20:29:21+00:00,IrishWomensCric,"Quote from @alanwilkins22 in commentary: “@lucyoreilly991 has the best bowling action of any player in women’s cricket” and then he said: “maybe even in men’s cricket too!”

#BackingGreen #WT20"
2018-11-13T20:18:39+00:00,IrishWomensCric,"WICKET! @CiaraJMetcalfe snares one in her first over, Nahida Khan is caught by @lewis_gaby. Pakistan 16-1 in the 5th over. #BackingGreen #WT20 #PAKvIRE"
2018-11-13T19:55:37+00:00,IrishWomensCric,"A special moment before today’s match, @Raacky2 received her debut cap. Congratulations Celeste!! ☘️🏏

#BackingGreen #WT20 #CongratsCeleste https://t.co/biFEtec0Wx"
2018-11-13T19:48:53+00:00,IrishWomensCric,"LIVE SCORECARD: If you can't watch the match on TV, here is the link to the live scorecard -- https://t.co/ctDK147W2i

Pakistan won the toss and will bat first. 
Now, let's be #BackingGreen! ☘️🏏 https://t.co/BOKyFfSJ8l"
2018-11-13T19:44:13+00:00,IrishWomensCric,"The Ireland team for today's second Group Stage match:

🏏 Laura Delany
🏏 Kim Garth
🏏 Isobel Joyce
🏏 Shauna Kavanagh
🏏 Gaby Lewis
🏏 Ciara Metcalfe
🏏 Lucy O'Reilly
🏏 Celeste Raack
🏏 Eimear Richardson
🏏 Clare Shillington
🏏 Mary Waldron

#BackingGreen #WT20 #PAKvIRE"
2018-11-13T18:42:40+00:00,IrishWomensCric,"Multi-taskers. 
@lucyoreilly991 @CiaraJMetcalfe @kim_garth 

#BackingGreen #WT20 https://t.co/pZKaJWADvk"
2018-11-13T18:39:37+00:00,IrishWomensCric,"Pre-game time. 

#BackingGreen #WT20 https://t.co/r1EX1WTePe"
2018-11-13T18:28:19+00:00,IrishWomensCric,"We’re here! 🏏☘️

#BackingGreen #WT20 https://t.co/p9BXYE65dh"
2018-11-13T17:11:14+00:00,IrishWomensCric,"Arrived at the National Stadium in Georgetown ahead of today’s second Group Stage match against Pakistan. 

#BackingGreen #WT20 https://t.co/rDuuzGMqg9"
2018-11-13T16:20:04+00:00,IrishWomensCric,"That's the venue we're heading to shortly!
#BackingGreen #WT20"
2018-11-13T15:45:38+00:00,IrishWomensCric,"Hi @ireland - how about a shout out to the Ireland Women's Cricket Team at the World Cup! 😉

If you'd like something to tweet: https://t.co/xAYY8dvIDz

Thanks in advance! 👍

#BackingGreen #20x20 #CantSeeCantBe https://t.co/wiBNR6WYOY"
2018-11-13T15:42:33+00:00,IrishWomensCric,"Thanks for the support @HerSportDotIE! 👍

----------
#20x20 #CantSeeCantBe @sportireland @iresport"
2018-11-13T15:29:27+00:00,IrishWomensCric,"“The squad are in a very good headspace”, the role of sports psychology at the WT20. 

📡 Read an interview with @BendyKenndy: https://t.co/bWoT5b0fj3

#BackingGreen #WT20 https://t.co/cpVx4cORzJ"
2018-11-13T14:16:46+00:00,IrishWomensCric,"CHAT TIME: we chat to @ShillersC during a break in training yesterday. About 21 years in the green, favourite playing memories and...a dog that needs more fielding practice.

👀 Watch here:  https://t.co/7K4495VYiz

#BackingGreen #WT20 https://t.co/QMPEarcjGu"
2018-11-13T10:31:32+00:00,IrishWomensCric,https://t.co/cmjUkSaK8V #BackingGreen #WT20
2018-11-13T10:10:12+00:00,IrishWomensCric,"Ok, now for a little look behind the scenes 👀. 

Yesterday was a ‘day off’ from playing here at the @WorldT20 tournament. But, what happens on a so-called ‘day off’? 

#BackingGreen #WT20 https://t.co/q7kcuJ3qQH"
2018-11-12T23:11:00+00:00,IrishWomensCric,"Captain @lauradel14 refocuses the squad ahead of Tuesday's encounter with Pakistan: https://t.co/QRAmfummX9 

#BackingGreen #WT20 https://t.co/ACuYBXGKge"
2018-11-12T21:27:44+00:00,IrishWomensCric,"CHAT TIME: we chat to @CiaraJMetcalfe during a break in training today. About life, the universe and...her new ‘soon to catch on’ lipstick. 

#BackingGreen #WT20 https://t.co/jcoev7aqha"
2018-11-12T19:50:15+00:00,IrishWomensCric,"And they, @LaraMaritz12, are impressive socks... 

#BackingGreyStripes https://t.co/l4TFuBVwkJ"
2018-11-12T18:41:48+00:00,IrishWomensCric,Training day (and media) at the National Stadium. #Guyana #BackingGreen #WT20 https://t.co/gcxXCA5tH7
2018-11-12T17:55:03+00:00,IrishWomensCric,Heading to training at the National Stadium. #Guyana #BackingGreen #WT20 https://t.co/VDoKb0Qdd3
2018-11-12T16:07:03+00:00,IrishWomensCric,"Behind-the-scenes: we chat to Fintan McAllister about his coaching role, priorities for the squad...and that guitar! #BackingGreen #WT20 https://t.co/mjbYzjRyDv"
2018-11-11T23:11:20+00:00,IrishWomensCric,"Media commitments, media commitments, media commitments...it’s all good. 🏏☘️

#BackingGreen #WT20 https://t.co/Eba9gGmm49"
2018-11-11T22:56:12+00:00,IrishWomensCric,"Congratulations to @SouthernStars for the win tonight. It’s just the start of the tournament for us, so we have a day off then we’re back against @TheRealPCB on Tuesday. Keep #BackingGreen! 🏏☘️

Full scorecard here: https://t.co/YCFVK2q198 

#WT20 https://t.co/QTOJkWB9K0"
2018-11-11T22:02:40+00:00,IrishWomensCric,"Australia move closer to victory tonight, but no stopping @kim_garth - top score with the bat, and bowling well rewarded with a wicket. Live scorecard: https://t.co/YCFVK28qhA #BackingGreen #WT20 https://t.co/OkqE1dQgd7"
2018-11-11T21:42:18+00:00,IrishWomensCric,Stunning dusk setting here in Georgetown. #BackingGreen #WT20 https://t.co/dirLD9zFyT
2018-11-11T21:29:10+00:00,IrishWomensCric,End of innings and we posted 93-6. @kim_garth hit the highest score with 24. Full scorecard here: https://t.co/YCFVK28qhA #BackingGreen #WT20 #AUSvIRE https://t.co/zTXLj8Y03h
2018-11-11T21:06:22+00:00,IrishWomensCric,Part of the great support contingent who have travelled to Guyana with us. Thanks for your dedication!! 👍🏏☘️ https://t.co/E3hIYI7yId
2018-11-11T21:00:10+00:00,IrishWomensCric,Alas @lewis_gaby was the second run out from a direct hit in the innings. Follow the live scorecard here: https://t.co/YCFVK28qhA #BackingGreen #WT20 #AUSvIRE https://t.co/LpvD5pM30p
2018-11-11T20:40:33+00:00,IrishWomensCric,"At the halfway mark of our innings, we are 35-3. @lewis_gaby and @izzyjoyce batting. Live scorecard: https://t.co/YCFVK28qhA #BackingGreen #WT20 #AUSvIRE https://t.co/HLSMBgTP3F"
2018-11-11T20:23:16+00:00,IrishWomensCric,"Earlier - the team warming up.....but in this heat, maybe warming isn't as necessary! #BackingGreen #WT20 #AUSvIRE https://t.co/4VGj1tJSwt"
2018-11-11T20:03:40+00:00,IrishWomensCric,"The Ireland team for today's first Group Stage match:

🏏 Laura Delany
🏏Kim Garth
🏏Cecelia Joyce
🏏Isobel Joyce
🏏Shauna Kavanagh
🏏Gaby Lewis
🏏Ciara Metcalfe
🏏Lucy O'Reilly
🏏Eimear Richardson
🏏Clare Shillington
🏏Mary Waldron

#BackingGreen #WT20 #AUSvIRE"
