Date,Username,Tweet
2018-11-25T10:57:48+00:00,BCCI,"3rd T20I. 15.2: A Tye to V Kohli (31), 4 runs, 118/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:48:24+00:00,BCCI,"3rd T20I. 13.1: WICKET! R Pant (0) is out, c Alex Carey b Andrew Tye, 108/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:46:00+00:00,BCCI,"12.6: WICKET! L Rahul (14) is out, c Nathan Coulter-Nile b Glenn Maxwell, 108/3"
2018-11-25T10:35:56+00:00,BCCI,"3rd T20I. 9.6: A Zampa to V Kohli (14), 4 runs, 92/2 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:27:22+00:00,BCCI,"3rd T20I. 7.4: N Coulter-Nile to L Rahul (6), 6 runs, 76/2 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:22:32+00:00,BCCI,"3rd T20I. 6.5: WICKET! R Sharma (23) is out, b Adam Zampa, 67/2 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:16:04+00:00,BCCI,"3rd T20I. 5.3: WICKET! S Dhawan (41) is out, lbw Mitchell Starc, 67/1 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:15:00+00:00,BCCI,🇮🇳🇮🇳🇮🇳
2018-11-25T10:14:08+00:00,BCCI,"3rd T20I. 5.2: M Starc to S Dhawan (41), 4 runs, 67/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:12:11+00:00,BCCI,"3rd T20I. 4.6: M Stoinis to S Dhawan (37), 4 runs, 62/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:12:07+00:00,BCCI,"And, that's a 50-run partnership between the openers 💪💪

#TeamIndia 62/0 in 5 overs 

Live - https://t.co/WGwdl92bX1 #AUSvIND https://t.co/c6e3XEpvHU"
2018-11-25T10:11:12+00:00,BCCI,"3rd T20I. 4.5: M Stoinis to S Dhawan (33), 4 runs, 58/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:10:14+00:00,BCCI,"3rd T20I. 4.4: M Stoinis to S Dhawan (29), 6 runs, 54/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:08:05+00:00,BCCI,"3rd T20I. 4.2: M Stoinis to R Sharma (21), 6 runs, 46/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:06:03+00:00,BCCI,"3rd T20I. 3.6: N Coulter-Nile to S Dhawan (23), 4 runs, 40/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:04:50+00:00,BCCI,"3rd T20I. 3.5: N Coulter-Nile to S Dhawan (19), 6 runs, 36/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:01:40+00:00,BCCI,"3rd T20I. 3.1: N Coulter-Nile to R Sharma (14), 6 runs, 27/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:00:10+00:00,BCCI,"3rd T20I. 2.6: M Starc to S Dhawan (11), 4 runs, 20/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:55:46+00:00,BCCI,"3rd T20I. 1.6: N Coulter-Nile to S Dhawan (5), 4 runs, 12/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:52:24+00:00,BCCI,"3rd T20I. 1.1: N Coulter-Nile to R Sharma (6), 4 runs, 7/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:28:39+00:00,BCCI,"Innings Break!

Australia 164/6 in 20 overs.

What's your prediction for the game? 🤔🤔 #AUSvIND https://t.co/vTBIdmfcWc"
2018-11-25T09:27:18+00:00,BCCI,"3rd T20I. 19.6: J Bumrah to M Stoinis (25), 4 runs, 164/6 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:22:32+00:00,BCCI,"3rd T20I. 19.1: J Bumrah to M Stoinis (16), 4 runs, 153/6 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:21:12+00:00,BCCI,"3rd T20I. 18.6: B Kumar to N Coulter-Nile (12), 4 runs, 149/6 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:20:08+00:00,BCCI,"3rd T20I. 18.4: B Kumar to N Coulter-Nile (8), 4 runs, 145/6 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:16:56+00:00,BCCI,"3rd T20I. 17.6: J Bumrah to M Stoinis (11), 4 runs, 137/6 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:13:53+00:00,BCCI,"3rd T20I. 17.2: WICKET! C Lynn (13) is out, run out (Jasprit Bumrah), 131/6 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:10:26+00:00,BCCI,"3rd T20I. 16.4: B Kumar to C Lynn (12), 4 runs, 127/5 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:05:09+00:00,BCCI,"15.5: WICKET! A Carey (27) is out, c Virat Kohli b Krunal Pandya, 119/5 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:04:13+00:00,BCCI,"3rd T20I. 15.4: K Pandya to A Carey (27), 4 runs, 119/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T09:03:26+00:00,BCCI,"3rd T20I. 15.3: K Pandya to A Carey (23), 4 runs, 115/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:59:02+00:00,BCCI,"3rd T20I. 14.3: K Ahmed to A Carey (18), 4 runs, 104/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:55:29+00:00,BCCI,"3rd T20I. 13.4: K Pandya to A Carey (13), 4 runs, 96/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:53:29+00:00,BCCI,"13.1: WICKET! G Maxwell (13) is out, c Rohit Sharma b Krunal Pandya, 90/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:46:54+00:00,BCCI,"3rd T20I. 11.4: K Ahmed to G Maxwell (10), 4 runs, 84/3 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:37:51+00:00,BCCI,"3rd T20I. 9.2: WICKET! B McDermott (0) is out, lbw Krunal Pandya, 73/3 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:37:10+00:00,BCCI,Krunal Pandya joins the party. No such luck for Short? He's reviewed after being given LBW. Went for the sweep and misses. Looks absolutely plumb. https://t.co/p1sIupkTsh
2018-11-25T08:35:50+00:00,BCCI,"3rd T20I. 9.1: WICKET! D Short (33) is out, lbw Krunal Pandya, 73/2 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:31:52+00:00,BCCI,"3rd T20I. 8.5: K Yadav to G Maxwell (4), 4 runs, 73/1 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:30:21+00:00,BCCI,"Kuldeep Yadav strikes. The Australian skipper departs for 28

#AUSvIND https://t.co/wdeUpfwLnL"
2018-11-25T08:30:00+00:00,BCCI,"8.3: WICKET! A Finch (28) is out, c Krunal Pandya b Kuldeep Yadav, 68/1 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:27:02+00:00,BCCI,"3rd T20I. 7.6: K Pandya to A Finch (28), 4 runs, 64/0 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T08:26:23+00:00,BCCI,"3rd T20I. 7.4: K Pandya to D Short (31), 4 runs, 59/0 https://t.co/W9u8eYCJCB #AusvInd"
